src,dst,edge_type
sigma70,RDBECOLIPMC03436,BINDS
sigma70,RDBECOLIPMC03437,BINDS
sigma70,RDBECOLIPMC03438,BINDS
sigma70,RDBECOLIPMC03439,BINDS
sigma38,RDBECOLIPMC03441,BINDS
sigma70,RDBECOLIPMC03442,BINDS
sigma38,RDBECOLIPMC03443,BINDS
sigma70,RDBECOLIPMC03444,BINDS
sigma70,RDBECOLIPMC03445,BINDS
sigma70,RDBECOLIPMC03446,BINDS
sigma70,RDBECOLIPMC03347,BINDS
sigma70,RDBECOLIPMC03447,BINDS
sigma70,RDBECOLIPMC03448,BINDS
sigma70,RDBECOLIPMC03449,BINDS
sigma70,RDBECOLIPMC03450,BINDS
sigma54,RDBECOLIPMC03451,BINDS
sigma70,RDBECOLIPMC03452,BINDS
sigma70,RDBECOLIPMC03453,BINDS
sigma70,RDBECOLIPMC03346,BINDS
sigma70,RDBECOLIPMC03454,BINDS
sigma70,RDBECOLIPMC03455,BINDS
sigma70,RDBECOLIPMC03456,BINDS
sigma70,RDBECOLIPMC03457,BINDS
sigma70,RDBECOLIPMC03458,BINDS
sigma70,RDBECOLIPMC03373,BINDS
sigma38,RDBECOLIPMC03459,BINDS
sigma70,RDBECOLIPMC03461,BINDS
sigma70,RDBECOLIPMC03462,BINDS
sigma70,RDBECOLIPMC03463,BINDS
sigma70,RDBECOLIPMC03464,BINDS
sigma70,RDBECOLIPMC03465,BINDS
sigma70,RDBECOLIPMC03466,BINDS
sigma70,RDBECOLIPMC03467,BINDS
sigma70,RDBECOLIPMC03468,BINDS
sigma70,RDBECOLIPMC03469,BINDS
sigma70,RDBECOLIPMC03470,BINDS
sigma70,RDBECOLIPMC03471,BINDS
sigma70,RDBECOLIPMC03472,BINDS
sigma38,RDBECOLIPMC03473,BINDS
sigma70,RDBECOLIPMC03474,BINDS
sigma70,RDBECOLIPMC03475,BINDS
sigma70,RDBECOLIPMC03476,BINDS
sigma70,RDBECOLIPMC03477,BINDS
sigma70,RDBECOLIPMC03478,BINDS
sigma70,RDBECOLIPMC03479,BINDS
sigma70,RDBECOLIPMC03480,BINDS
sigma70,RDBECOLIPMC03481,BINDS
sigma70,RDBECOLIPMC03738,BINDS
sigma70,RDBECOLIPMC03483,BINDS
sigma19,RDBECOLIPMC03824,BINDS
sigma54,RDBECOLIPMC03486,BINDS
sigma54,RDBECOLIPMC03487,BINDS
sigma54,RDBECOLIPMC03488,BINDS
sigma70,RDBECOLIPMC03489,BINDS
sigma70,RDBECOLIPMC03490,BINDS
sigma70,RDBECOLIPMC03491,BINDS
sigma70,RDBECOLIPMC03492,BINDS
sigma70,RDBECOLIPMC03493,BINDS
sigma70,RDBECOLIPMC03494,BINDS
sigma70,RDBECOLIPMC03495,BINDS
sigma70,RDBECOLIPMC03496,BINDS
sigma70,RDBECOLIPMC03497,BINDS
sigma70,RDBECOLIPMC03498,BINDS
sigma70,RDBECOLIPMC03499,BINDS
sigma70,RDBECOLIPMC03500,BINDS
sigma70,RDBECOLIPMC03501,BINDS
sigma70,RDBECOLIPMC03502,BINDS
sigma70,RDBECOLIPMC03503,BINDS
sigma70,RDBECOLIPMC03504,BINDS
sigma70,RDBECOLIPMC03505,BINDS
sigma54,RDBECOLIPMC03506,BINDS
sigma70,RDBECOLIPMC03507,BINDS
sigma38,RDBECOLIPMC03508,BINDS
sigma70,RDBECOLIPMC03509,BINDS
sigma70,RDBECOLIPMC03510,BINDS
sigma70,RDBECOLIPMC03511,BINDS
sigma70,RDBECOLIPMC03512,BINDS
sigma70,RDBECOLIPMC03513,BINDS
sigma70,RDBECOLIPMC03514,BINDS
sigma70,RDBECOLIPMC03515,BINDS
sigma70,RDBECOLIPMC03516,BINDS
sigma70,RDBECOLIPMC03517,BINDS
sigma70,RDBECOLIPMC03518,BINDS
sigma70,RDBECOLIPMC03519,BINDS
sigma70,RDBECOLIPMC03520,BINDS
sigma70,RDBECOLIPMC03521,BINDS
sigma70,RDBECOLIPMC03522,BINDS
sigma70,RDBECOLIPMC03523,BINDS
sigma70,RDBECOLIPMC03524,BINDS
sigma70,RDBECOLIPMC03525,BINDS
sigma70,RDBECOLIPMC03526,BINDS
sigma70,RDBECOLIPMC03527,BINDS
sigma70,RDBECOLIPMC03528,BINDS
sigma70,RDBECOLIPMC03529,BINDS
sigma70,RDBECOLIPMC03530,BINDS
sigma70,RDBECOLIPMC03531,BINDS
sigma70,RDBECOLIPMC03532,BINDS
sigma70,RDBECOLIPMC03533,BINDS
sigma70,RDBECOLIPMC03534,BINDS
sigma70,RDBECOLIPMC03535,BINDS
sigma70,RDBECOLIPMC03536,BINDS
sigma70,RDBECOLIPMC03537,BINDS
sigma70,RDBECOLIPMC03538,BINDS
sigma70,RDBECOLIPMC03539,BINDS
sigma70,RDBECOLIPMC03540,BINDS
sigma70,RDBECOLIPMC03541,BINDS
sigma70,RDBECOLIPMC03542,BINDS
sigma70,RDBECOLIPMC03543,BINDS
sigma70,RDBECOLIPMC03544,BINDS
sigma70,RDBECOLIPMC03545,BINDS
sigma70,RDBECOLIPMC03546,BINDS
sigma70,RDBECOLIPMC03547,BINDS
sigma70,RDBECOLIPMC03333,BINDS
sigma70,RDBECOLIPMC03416,BINDS
sigma70,RDBECOLIPMC03365,BINDS
sigma70,RDBECOLIPMC03377,BINDS
sigma70,RDBECOLIPMC03548,BINDS
sigma70,RDBECOLIPMC03404,BINDS
sigma70,RDBECOLIPMC03549,BINDS
sigma28,RDBECOLIPMC03550,BINDS
sigma32,RDBECOLIPMC03551,BINDS
sigma70,RDBECOLIPMC03552,BINDS
sigma70,RDBECOLIPMC03421,BINDS
sigma70,RDBECOLIPMC03336,BINDS
sigma70,RDBECOLIPMC03554,BINDS
sigma70,RDBECOLIPMC03555,BINDS
sigma70,RDBECOLIPMC03556,BINDS
sigma70,RDBECOLIPMC03745,BINDS
sigma70,RDBECOLIPMC03747,BINDS
sigma70,RDBECOLIPMC03748,BINDS
sigma70,RDBECOLIPMC04015,BINDS
sigma70,RDBECOLIPMC02946,BINDS
sigma70,RDBECOLIPMC04056,BINDS
sigma70,RDBECOLIPMC04053,BINDS
sigma70,RDBECOLIPMC03961,BINDS
sigma70,RDBECOLIPMC02918,BINDS
sigma70,RDBECOLIPMC02970,BINDS
sigma70,RDBECOLIPMC03697,BINDS
sigma70,RDBECOLIPMC03750,BINDS
sigma70,RDBECOLIPMC00408,BINDS
sigma70,RDBECOLIPMC03580,BINDS
sigma70,RDBECOLIPMC02961,BINDS
sigma70,RDBECOLIPMC03822,BINDS
sigma70,RDBECOLIPMC04052,BINDS
sigma70,RDBECOLIPMC03762,BINDS
sigma70,RDBECOLIPMC03643,BINDS
sigma70,RDBECOLIPMC03030,BINDS
sigma32,RDBECOLIPMC03557,BINDS
sigma70,RDBECOLIPMC03768,BINDS
sigma70,RDBECOLIPMC03775,BINDS
sigma70,RDBECOLIPMC00467,BINDS
sigma70,RDBECOLIPMC02973,BINDS
sigma70,RDBECOLIPMC03584,BINDS
sigma70,RDBECOLIPMC00015,BINDS
sigma70,RDBECOLIPMC00016,BINDS
sigma70,RDBECOLIPMC03823,BINDS
sigma28,RDBECOLIPMC00020,BINDS
sigma70,RDBECOLIPMC03909,BINDS
sigma70,RDBECOLIPMC03784,BINDS
sigma38,RDBECOLIPMC03789,BINDS
sigma70,RDBECOLIPMC03860,BINDS
sigma70,RDBECOLIPMC02974,BINDS
sigma70,RDBECOLIPMC04046,BINDS
sigma70,RDBECOLIPMC02975,BINDS
sigma32,RDBECOLIPMC03709,BINDS
sigma70,RDBECOLIPMC03818,BINDS
sigma70,RDBECOLIPMC03933,BINDS
sigma70,RDBECOLIPMC02976,BINDS
sigma70,RDBECOLIPMC02853,BINDS
sigma70,RDBECOLIPMC02528,BINDS
sigma70,RDBECOLIPMC03764,BINDS
sigma70,RDBECOLIPMC03993,BINDS
sigma70,RDBECOLIPMC00607,BINDS
sigma28,RDBECOLIPMC00420,BINDS
sigma70,RDBECOLIPMC03928,BINDS
sigma70,RDBECOLIPMC03906,BINDS
sigma70,RDBECOLIPMC03807,BINDS
sigma70,RDBECOLIPMC03812,BINDS
sigma70,RDBECOLIPMC02977,BINDS
sigma38,RDBECOLIPMC03755,BINDS
sigma70,RDBECOLIPMC00221,BINDS
sigma70,RDBECOLIPMC02978,BINDS
sigma70,RDBECOLIPMC00459,BINDS
sigma70,RDBECOLIPMC03905,BINDS
sigma54,RDBECOLIPMC00488,BINDS
sigma54,RDBECOLIPMC00435,BINDS
sigma70,RDBECOLIPMC00498,BINDS
sigma32,RDBECOLIPMC03735,BINDS
sigma70,RDBECOLIPMC04001,BINDS
sigma70,RDBECOLIPMC02745,BINDS
sigma70,RDBECOLIPMC00504,BINDS
sigma70,RDBECOLIPMC03855,BINDS
sigma70,RDBECOLIPMC00269,BINDS
sigma70,RDBECOLIPMC03294,BINDS
sigma70,RDBECOLIPMC00205,BINDS
sigma70,RDBECOLIPMC03672,BINDS
sigma70,RDBECOLIPMC03972,BINDS
sigma70,RDBECOLIPMC02870,BINDS
sigma70,RDBECOLIPMC03661,BINDS
sigma70,RDBECOLIPMC04042,BINDS
sigma70,RDBECOLIPMC00585,BINDS
sigma70,RDBECOLIPMC02868,BINDS
sigma24,RDBECOLIPMC03929,BINDS
sigma70,RDBECOLIPMC03130,BINDS
sigma70,RDBECOLIPMC00358,BINDS
sigma70,RDBECOLIPMC02827,BINDS
sigma70,RDBECOLIPMC00444,BINDS
sigma70,RDBECOLIPMC03482,BINDS
sigma70,RDBECOLIPMC03593,BINDS
sigma70,RDBECOLIPMC03739,BINDS
sigma70,RDBECOLIPMC03594,BINDS
sigma32,RDBECOLIPMC03746,BINDS
sigma70,RDBECOLIPMC03749,BINDS
sigma70,RDBECOLIPMC03752,BINDS
sigma38,RDBECOLIPMC03753,BINDS
sigma70,RDBECOLIPMC03754,BINDS
sigma70,RDBECOLIPMC03757,BINDS
sigma38,RDBECOLIPMC03756,BINDS
sigma70,RDBECOLIPMC03758,BINDS
sigma70,RDBECOLIPMC03759,BINDS
sigma70,RDBECOLIPMC03760,BINDS
sigma38,RDBECOLIPMC03605,BINDS
sigma70,RDBECOLIPMC03763,BINDS
sigma70,RDBECOLIPMC03765,BINDS
sigma32,RDBECOLIPMC03774,BINDS
sigma32,RDBECOLIPMC03621,BINDS
sigma32,RDBECOLIPMC03581,BINDS
sigma32,RDBECOLIPMC03582,BINDS
sigma38,RDBECOLIPMC03776,BINDS
sigma70,RDBECOLIPMC03777,BINDS
sigma32,RDBECOLIPMC03778,BINDS
sigma32,RDBECOLIPMC03734,BINDS
sigma70,RDBECOLIPMC03780,BINDS
sigma70,RDBECOLIPMC03781,BINDS
sigma32,RDBECOLIPMC03650,BINDS
sigma32,RDBECOLIPMC03669,BINDS
sigma70,RDBECOLIPMC03785,BINDS
sigma32,RDBECOLIPMC03558,BINDS
sigma32,RDBECOLIPMC03788,BINDS
sigma38,RDBECOLIPMC03790,BINDS
sigma70,RDBECOLIPMC03648,BINDS
sigma70,RDBECOLIPMC03794,BINDS
sigma70,RDBECOLIPMC03796,BINDS
sigma70,RDBECOLIPMC03792,BINDS
sigma24,RDBECOLIPMC03793,BINDS
sigma32,RDBECOLIPMC03717,BINDS
sigma70,RDBECOLIPMC03678,BINDS
sigma70,RDBECOLIPMC03662,BINDS
sigma70,RDBECOLIPMC03804,BINDS
sigma70,RDBECOLIPMC03663,BINDS
sigma70,RDBECOLIPMC03664,BINDS
sigma32,RDBECOLIPMC03665,BINDS
sigma70,RDBECOLIPMC03809,BINDS
sigma70,RDBECOLIPMC03808,BINDS
sigma70,RDBECOLIPMC03810,BINDS
sigma70,RDBECOLIPMC03811,BINDS
sigma70,RDBECOLIPMC03814,BINDS
sigma70,RDBECOLIPMC03579,BINDS
sigma70,RDBECOLIPMC03578,BINDS
sigma70,RDBECOLIPMC03821,BINDS
sigma70,RDBECOLIPMC03825,BINDS
sigma70,RDBECOLIPMC03832,BINDS
sigma70,RDBECOLIPMC03485,BINDS
sigma70,RDBECOLIPMC03836,BINDS
sigma70,RDBECOLIPMC03837,BINDS
sigma70,RDBECOLIPMC03838,BINDS
sigma70,RDBECOLIPMC03839,BINDS
sigma70,RDBECOLIPMC03840,BINDS
sigma70,RDBECOLIPMC03843,BINDS
sigma38,RDBECOLIPMC03842,BINDS
sigma28,RDBECOLIPMC03844,BINDS
sigma70,RDBECOLIPMC03661,BINDS
sigma70,RDBECOLIPMC03845,BINDS
sigma70,RDBECOLIPMC03847,BINDS
sigma70,RDBECOLIPMC03850,BINDS
sigma70,RDBECOLIPMC03639,BINDS
sigma32,RDBECOLIPMC03851,BINDS
sigma70,RDBECOLIPMC03640,BINDS
sigma70,RDBECOLIPMC03854,BINDS
sigma70,RDBECOLIPMC03857,BINDS
sigma70,RDBECOLIPMC03861,BINDS
sigma70,RDBECOLIPMC03862,BINDS
sigma70,RDBECOLIPMC03863,BINDS
sigma70,RDBECOLIPMC03864,BINDS
sigma70,RDBECOLIPMC03865,BINDS
sigma70,RDBECOLIPMC03866,BINDS
sigma70,RDBECOLIPMC03870,BINDS
sigma70,RDBECOLIPMC03872,BINDS
sigma70,RDBECOLIPMC03873,BINDS
sigma70,RDBECOLIPMC03867,BINDS
sigma70,RDBECOLIPMC03868,BINDS
sigma70,RDBECOLIPMC03869,BINDS
sigma70,RDBECOLIPMC03871,BINDS
sigma70,RDBECOLIPMC03874,BINDS
sigma70,RDBECOLIPMC03875,BINDS
sigma70,RDBECOLIPMC03876,BINDS
sigma70,RDBECOLIPMC03877,BINDS
sigma70,RDBECOLIPMC03878,BINDS
sigma70,RDBECOLIPMC03879,BINDS
sigma70,RDBECOLIPMC03880,BINDS
sigma70,RDBECOLIPMC03881,BINDS
sigma70,RDBECOLIPMC03882,BINDS
sigma70,RDBECOLIPMC03883,BINDS
sigma70,RDBECOLIPMC03884,BINDS
sigma70,RDBECOLIPMC03885,BINDS
sigma70,RDBECOLIPMC03886,BINDS
sigma70,RDBECOLIPMC03887,BINDS
sigma70,RDBECOLIPMC03888,BINDS
sigma70,RDBECOLIPMC03889,BINDS
sigma70,RDBECOLIPMC03668,BINDS
sigma70,RDBECOLIPMC03891,BINDS
sigma70,RDBECOLIPMC03892,BINDS
sigma70,RDBECOLIPMC03893,BINDS
sigma70,RDBECOLIPMC03894,BINDS
sigma70,RDBECOLIPMC03565,BINDS
sigma70,RDBECOLIPMC03567,BINDS
sigma70,RDBECOLIPMC03440,BINDS
sigma24,RDBECOLIPMC03856,BINDS
sigma70,RDBECOLIPMC03806,BINDS
sigma70,RDBECOLIPMC03896,BINDS
sigma70,RDBECOLIPMC03949,BINDS
sigma70,RDBECOLIPMC03904,BINDS
sigma70,RDBECOLIPMC03600,BINDS
sigma70,RDBECOLIPMC03962,BINDS
sigma70,RDBECOLIPMC03963,BINDS
sigma70,RDBECOLIPMC03939,BINDS
sigma70,RDBECOLIPMC03940,BINDS
sigma70,RDBECOLIPMC03941,BINDS
sigma70,RDBECOLIPMC03942,BINDS
sigma70,RDBECOLIPMC03943,BINDS
sigma70,RDBECOLIPMC03944,BINDS
sigma54,RDBECOLIPMC03974,BINDS
sigma70,RDBECOLIPMC03724,BINDS
sigma70,RDBECOLIPMC03965,BINDS
sigma70,RDBECOLIPMC03987,BINDS
sigma70,RDBECOLIPMC03969,BINDS
sigma70,RDBECOLIPMC03970,BINDS
sigma70,RDBECOLIPMC03890,BINDS
sigma70,RDBECOLIPMC03668,BINDS
sigma70,RDBECOLIPMC03931,BINDS
sigma70,RDBECOLIPMC03932,BINDS
sigma70,RDBECOLIPMC03934,BINDS
sigma70,RDBECOLIPMC03935,BINDS
sigma70,RDBECOLIPMC03936,BINDS
sigma70,RDBECOLIPMC03937,BINDS
sigma70,RDBECOLIPMC03975,BINDS
sigma70,RDBECOLIPMC03938,BINDS
sigma70,RDBECOLIPMC03977,BINDS
sigma70,RDBECOLIPMC03978,BINDS
sigma70,RDBECOLIPMC03979,BINDS
sigma38,RDBECOLIPMC03980,BINDS
sigma70,RDBECOLIPMC03981,BINDS
sigma70,RDBECOLIPMC03983,BINDS
sigma70,RDBECOLIPMC03984,BINDS
sigma70,RDBECOLIPMC03608,BINDS
sigma54,RDBECOLIPMC03996,BINDS
sigma70,RDBECOLIPMC03997,BINDS
sigma70,RDBECOLIPMC03998,BINDS
sigma70,RDBECOLIPMC03999,BINDS
sigma70,RDBECOLIPMC04000,BINDS
sigma70,RDBECOLIPMC04001,BINDS
sigma70,RDBECOLIPMC04005,BINDS
sigma70,RDBECOLIPMC04006,BINDS
sigma70,RDBECOLIPMC04008,BINDS
sigma70,RDBECOLIPMC04011,BINDS
sigma38,RDBECOLIPMC04012,BINDS
sigma70,RDBECOLIPMC03657,BINDS
sigma70,RDBECOLIPMC03698,BINDS
sigma70,RDBECOLIPMC03699,BINDS
sigma70,RDBECOLIPMC04016,BINDS
sigma38,RDBECOLIPMC04017,BINDS
sigma70,RDBECOLIPMC03959,BINDS
sigma38,RDBECOLIPMC04019,BINDS
sigma70,RDBECOLIPMC03957,BINDS
sigma70,RDBECOLIPMC04021,BINDS
sigma70,RDBECOLIPMC04022,BINDS
sigma70,RDBECOLIPMC03595,BINDS
sigma70,RDBECOLIPMC04026,BINDS
sigma70,RDBECOLIPMC04027,BINDS
sigma24,RDBECOLIPMC03568,BINDS
sigma70,RDBECOLIPMC03985,BINDS
sigma54,RDBECOLIPMC04028,BINDS
sigma70,RDBECOLIPMC04030,BINDS
sigma70,RDBECOLIPMC03690,BINDS
sigma70,RDBECOLIPMC04009,BINDS
sigma54,RDBECOLIPMC03958,BINDS
sigma70,RDBECOLIPMC04033,BINDS
sigma70,RDBECOLIPMC04034,BINDS
sigma54,RDBECOLIPMC04020,BINDS
sigma38,RDBECOLIPMC03645,BINDS
sigma54,RDBECOLIPMC04037,BINDS
sigma70,RDBECOLIPMC03651,BINDS
sigma70,RDBECOLIPMC03653,BINDS
sigma70,RDBECOLIPMC03652,BINDS
sigma38,RDBECOLIPMC04040,BINDS
sigma70,RDBECOLIPMC04043,BINDS
sigma54,RDBECOLIPMC04044,BINDS
sigma54,RDBECOLIPMC04045,BINDS
sigma38,RDBECOLIPMC04047,BINDS
sigma70,RDBECOLIPMC04048,BINDS
sigma70,RDBECOLIPMC04049,BINDS
sigma70,RDBECOLIPMC04050,BINDS
sigma70,RDBECOLIPMC04051,BINDS
sigma70,RDBECOLIPMC03907,BINDS
sigma70,RDBECOLIPMC03908,BINDS
sigma70,RDBECOLIPMC03913,BINDS
sigma70,RDBECOLIPMC03946,BINDS
sigma70,RDBECOLIPMC03945,BINDS
sigma70,RDBECOLIPMC03947,BINDS
sigma70,RDBECOLIPMC03707,BINDS
sigma70,RDBECOLIPMC04038,BINDS
sigma70,RDBECOLIPMC04054,BINDS
sigma70,RDBECOLIPMC04055,BINDS
sigma70,RDBECOLIPMC03895,BINDS
sigma38,RDBECOLIPMC03897,BINDS
sigma70,RDBECOLIPMC03898,BINDS
sigma70,RDBECOLIPMC03602,BINDS
sigma70,RDBECOLIPMC03918,BINDS
sigma70,RDBECOLIPMC03919,BINDS
sigma70,RDBECOLIPMC03920,BINDS
sigma70,RDBECOLIPMC03921,BINDS
sigma70,RDBECOLIPMC03922,BINDS
