src,dst,edge_type
RDBECOLIPMC02710,RDBECOLIGNC03445,DRIVES
RDBECOLIPMC02712,RDBECOLIGNC04431,DRIVES
RDBECOLIPMC02713,RDBECOLIGNC03395,DRIVES
RDBECOLIPMC02713,RDBECOLIGNC03394,DRIVES
RDBECOLIPMC02713,RDBECOLIGNC03393,DRIVES
RDBECOLIPMC03397,RDBECOLIGNC01982,DRIVES
RDBECOLIPMC03397,RDBECOLIGNC00813,DRIVES
RDBECOLIPMC02714,RDBECOLIGNC00693,DRIVES
RDBECOLIPMC02715,RDBECOLIGNC02351,DRIVES
RDBECOLIPMC02715,RDBECOLIGNC03533,DRIVES
RDBECOLIPMC02715,RDBECOLIGNC01111,DRIVES
RDBECOLIPMC02715,RDBECOLIGNC00799,DRIVES
RDBECOLIPMC02716,RDBECOLIGNC00360,DRIVES
RDBECOLIPMC02717,RDBECOLIGNC01077,DRIVES
RDBECOLIPMC02717,RDBECOLIGNC02204,DRIVES
RDBECOLIPMC02717,RDBECOLIGNC02203,DRIVES
RDBECOLIPMC02718,RDBECOLIGNC02649,DRIVES
RDBECOLIPMC02718,RDBECOLIGNC01347,DRIVES
RDBECOLIPMC02718,RDBECOLIGNC01346,DRIVES
RDBECOLIPMC02718,RDBECOLIGNC00045,DRIVES
RDBECOLIPMC02720,RDBECOLIGNC00673,DRIVES
RDBECOLIPMC02721,RDBECOLIGNC00818,DRIVES
RDBECOLIPMC02721,RDBECOLIGNC00236,DRIVES
RDBECOLIPMC02722,RDBECOLIGNC02121,DRIVES
RDBECOLIPMC02722,RDBECOLIGNC02563,DRIVES
RDBECOLIPMC02723,RDBECOLIGNC02513,DRIVES
RDBECOLIPMC02723,RDBECOLIGNC02520,DRIVES
RDBECOLIPMC02723,RDBECOLIGNC02448,DRIVES
RDBECOLIPMC02723,RDBECOLIGNC02482,DRIVES
RDBECOLIPMC02723,RDBECOLIGNC02527,DRIVES
RDBECOLIPMC02724,RDBECOLIGNC00252,DRIVES
RDBECOLIPMC02725,RDBECOLIGNC00336,DRIVES
RDBECOLIPMC02725,RDBECOLIGNC00333,DRIVES
RDBECOLIPMC02725,RDBECOLIGNC00341,DRIVES
RDBECOLIPMC02726,RDBECOLIGNC01539,DRIVES
RDBECOLIPMC02726,RDBECOLIGNC01540,DRIVES
RDBECOLIPMC02728,RDBECOLIGNC00276,DRIVES
RDBECOLIPMC02728,RDBECOLIGNC00694,DRIVES
RDBECOLIPMC02728,RDBECOLIGNC00361,DRIVES
RDBECOLIPMC02729,RDBECOLIGNC02508,DRIVES
RDBECOLIPMC02729,RDBECOLIGNC02515,DRIVES
RDBECOLIPMC02729,RDBECOLIGNC02469,DRIVES
RDBECOLIPMC02729,RDBECOLIGNC02522,DRIVES
RDBECOLIPMC02730,RDBECOLIGNC03742,DRIVES
RDBECOLIPMC02731,RDBECOLIGNC02511,DRIVES
RDBECOLIPMC02731,RDBECOLIGNC02518,DRIVES
RDBECOLIPMC02731,RDBECOLIGNC02471,DRIVES
RDBECOLIPMC02731,RDBECOLIGNC02525,DRIVES
RDBECOLIPMC02732,RDBECOLIGNC04206,DRIVES
RDBECOLIPMC02732,RDBECOLIGNC04207,DRIVES
RDBECOLIPMC02732,RDBECOLIGNC02211,DRIVES
RDBECOLIPMC02732,RDBECOLIGNC01824,DRIVES
RDBECOLIPMC02733,RDBECOLIGNC01450,DRIVES
RDBECOLIPMC02734,RDBECOLIGNC00434,DRIVES
RDBECOLIPMC02735,RDBECOLIGNC00159,DRIVES
RDBECOLIPMC02735,RDBECOLIGNC00017,DRIVES
RDBECOLIPMC02736,RDBECOLIGNC02764,DRIVES
RDBECOLIPMC02736,RDBECOLIGNC04206,DRIVES
RDBECOLIPMC02736,RDBECOLIGNC04207,DRIVES
RDBECOLIPMC02736,RDBECOLIGNC02211,DRIVES
RDBECOLIPMC02736,RDBECOLIGNC01824,DRIVES
RDBECOLIPMC02737,RDBECOLIGNC00040,DRIVES
RDBECOLIPMC02738,RDBECOLIGNC00121,DRIVES
RDBECOLIPMC02739,RDBECOLIGNC00534,DRIVES
RDBECOLIPMC02740,RDBECOLIGNC02932,DRIVES
RDBECOLIPMC02741,RDBECOLIGNC02073,DRIVES
RDBECOLIPMC02742,RDBECOLIGNC02073,DRIVES
RDBECOLIPMC02773,RDBECOLIGNC01639,DRIVES
RDBECOLIPMC02773,RDBECOLIGNC00356,DRIVES
RDBECOLIPMC02773,RDBECOLIGNC00359,DRIVES
RDBECOLIPMC02773,RDBECOLIGNC00355,DRIVES
RDBECOLIPMC02774,RDBECOLIGNC00350,DRIVES
RDBECOLIPMC02774,RDBECOLIGNC00005,DRIVES
RDBECOLIPMC02775,RDBECOLIGNC02231,DRIVES
RDBECOLIPMC02775,RDBECOLIGNC03902,DRIVES
RDBECOLIPMC02776,RDBECOLIGNC02097,DRIVES
RDBECOLIPMC02777,RDBECOLIGNC02559,DRIVES
RDBECOLIPMC02778,RDBECOLIGNC03901,DRIVES
RDBECOLIPMC02779,RDBECOLIGNC02046,DRIVES
RDBECOLIPMC02780,RDBECOLIGNC04665,DRIVES
RDBECOLIPMC02780,RDBECOLIGNC02312,DRIVES
RDBECOLIPMC02780,RDBECOLIGNC04666,DRIVES
RDBECOLIPMC02780,RDBECOLIGNC04667,DRIVES
RDBECOLIPMC02781,RDBECOLIGNC00516,DRIVES
RDBECOLIPMC02781,RDBECOLIGNC00518,DRIVES
RDBECOLIPMC02781,RDBECOLIGNC00519,DRIVES
RDBECOLIPMC02782,RDBECOLIGNC00516,DRIVES
RDBECOLIPMC02782,RDBECOLIGNC00518,DRIVES
RDBECOLIPMC02782,RDBECOLIGNC00519,DRIVES
RDBECOLIPMC02783,RDBECOLIGNC00516,DRIVES
RDBECOLIPMC02783,RDBECOLIGNC00518,DRIVES
RDBECOLIPMC02783,RDBECOLIGNC00519,DRIVES
RDBECOLIPMC03597,RDBECOLIGNC00661,DRIVES
RDBECOLIPMC02785,RDBECOLIGNC02899,DRIVES
RDBECOLIPMC03642,RDBECOLIGNC00161,DRIVES
RDBECOLIPMC02786,RDBECOLIGNC04727,DRIVES
RDBECOLIPMC02786,RDBECOLIGNC01381,DRIVES
RDBECOLIPMC03641,RDBECOLIGNC00161,DRIVES
RDBECOLIPMC02787,RDBECOLIGNC00110,DRIVES
RDBECOLIPMC02787,RDBECOLIGNC00111,DRIVES
RDBECOLIPMC02788,RDBECOLIGNC02912,DRIVES
RDBECOLIPMC02789,RDBECOLIGNC01300,DRIVES
RDBECOLIPMC02789,RDBECOLIGNC00354,DRIVES
RDBECOLIPMC02789,RDBECOLIGNC01299,DRIVES
RDBECOLIPMC02791,RDBECOLIGNC02758,DRIVES
RDBECOLIPMC02791,RDBECOLIGNC01497,DRIVES
RDBECOLIPMC02792,RDBECOLIGNC01450,DRIVES
RDBECOLIPMC03620,RDBECOLIGNC03850,DRIVES
RDBECOLIPMC03620,RDBECOLIGNC00360,DRIVES
RDBECOLIPMC03798,RDBECOLIGNC00360,DRIVES
RDBECOLIPMC03799,RDBECOLIGNC00360,DRIVES
RDBECOLIPMC03800,RDBECOLIGNC00360,DRIVES
RDBECOLIPMC02793,RDBECOLIGNC04665,DRIVES
RDBECOLIPMC02794,RDBECOLIGNC02242,DRIVES
RDBECOLIPMC02795,RDBECOLIGNC02242,DRIVES
RDBECOLIPMC03585,RDBECOLIGNC00088,DRIVES
RDBECOLIPMC03733,RDBECOLIGNC00534,DRIVES
RDBECOLIPMC02796,RDBECOLIGNC02318,DRIVES
RDBECOLIPMC02797,RDBECOLIGNC04572,DRIVES
RDBECOLIPMC02797,RDBECOLIGNC04571,DRIVES
RDBECOLIPMC02829,RDBECOLIGNC02359,DRIVES
RDBECOLIPMC02798,RDBECOLIGNC01488,DRIVES
RDBECOLIPMC02799,RDBECOLIGNC00591,DRIVES
RDBECOLIPMC02799,RDBECOLIGNC00592,DRIVES
RDBECOLIPMC02800,RDBECOLIGNC02370,DRIVES
RDBECOLIPMC02800,RDBECOLIGNC04728,DRIVES
RDBECOLIPMC02802,RDBECOLIGNC02442,DRIVES
RDBECOLIPMC02804,RDBECOLIGNC00573,DRIVES
RDBECOLIPMC02806,RDBECOLIGNC03753,DRIVES
RDBECOLIPMC02806,RDBECOLIGNC01599,DRIVES
RDBECOLIPMC02806,RDBECOLIGNC01043,DRIVES
RDBECOLIPMC02807,RDBECOLIGNC03754,DRIVES
RDBECOLIPMC03633,RDBECOLIGNC02765,DRIVES
RDBECOLIPMC03633,RDBECOLIGNC00404,DRIVES
RDBECOLIPMC02808,RDBECOLIGNC01024,DRIVES
RDBECOLIPMC02808,RDBECOLIGNC00353,DRIVES
RDBECOLIPMC02809,RDBECOLIGNC04634,DRIVES
RDBECOLIPMC02809,RDBECOLIGNC04633,DRIVES
RDBECOLIPMC02809,RDBECOLIGNC04632,DRIVES
RDBECOLIPMC02809,RDBECOLIGNC02305,DRIVES
RDBECOLIPMC02809,RDBECOLIGNC02304,DRIVES
RDBECOLIPMC02809,RDBECOLIGNC04631,DRIVES
RDBECOLIPMC02810,RDBECOLIGNC04630,DRIVES
RDBECOLIPMC03636,RDBECOLIGNC00210,DRIVES
RDBECOLIPMC03636,RDBECOLIGNC00447,DRIVES
RDBECOLIPMC03636,RDBECOLIGNC01047,DRIVES
RDBECOLIPMC03636,RDBECOLIGNC02960,DRIVES
RDBECOLIPMC02811,RDBECOLIGNC00210,DRIVES
RDBECOLIPMC02811,RDBECOLIGNC00447,DRIVES
RDBECOLIPMC02811,RDBECOLIGNC01047,DRIVES
RDBECOLIPMC03637,RDBECOLIGNC00223,DRIVES
RDBECOLIPMC02812,RDBECOLIGNC00044,DRIVES
RDBECOLIPMC02812,RDBECOLIGNC00043,DRIVES
RDBECOLIPMC02812,RDBECOLIGNC00515,DRIVES
RDBECOLIPMC02813,RDBECOLIGNC00044,DRIVES
RDBECOLIPMC02813,RDBECOLIGNC00043,DRIVES
RDBECOLIPMC02813,RDBECOLIGNC00515,DRIVES
RDBECOLIPMC02813,RDBECOLIGNC00683,DRIVES
RDBECOLIPMC02814,RDBECOLIGNC00044,DRIVES
RDBECOLIPMC02814,RDBECOLIGNC00043,DRIVES
RDBECOLIPMC02486,RDBECOLIGNC02874,DRIVES
RDBECOLIPMC02815,RDBECOLIGNC01961,DRIVES
RDBECOLIPMC02815,RDBECOLIGNC01962,DRIVES
RDBECOLIPMC02815,RDBECOLIGNC01963,DRIVES
RDBECOLIPMC02815,RDBECOLIGNC01964,DRIVES
RDBECOLIPMC02815,RDBECOLIGNC02060,DRIVES
RDBECOLIPMC02815,RDBECOLIGNC01965,DRIVES
RDBECOLIPMC02815,RDBECOLIGNC01966,DRIVES
RDBECOLIPMC02815,RDBECOLIGNC01967,DRIVES
RDBECOLIPMC02816,RDBECOLIGNC04076,DRIVES
RDBECOLIPMC02816,RDBECOLIGNC04077,DRIVES
RDBECOLIPMC02817,RDBECOLIGNC01925,DRIVES
RDBECOLIPMC02817,RDBECOLIGNC01926,DRIVES
RDBECOLIPMC02817,RDBECOLIGNC01927,DRIVES
RDBECOLIPMC02817,RDBECOLIGNC01928,DRIVES
RDBECOLIPMC02818,RDBECOLIGNC00557,DRIVES
RDBECOLIPMC02819,RDBECOLIGNC01088,DRIVES
RDBECOLIPMC02820,RDBECOLIGNC03736,DRIVES
RDBECOLIPMC02820,RDBECOLIGNC03735,DRIVES
RDBECOLIPMC02820,RDBECOLIGNC03734,DRIVES
RDBECOLIPMC02820,RDBECOLIGNC03733,DRIVES
RDBECOLIPMC02820,RDBECOLIGNC03732,DRIVES
RDBECOLIPMC00064,RDBECOLIGNC01748,DRIVES
RDBECOLIPMC00064,RDBECOLIGNC02017,DRIVES
RDBECOLIPMC02821,RDBECOLIGNC00064,DRIVES
RDBECOLIPMC02822,RDBECOLIGNC00323,DRIVES
RDBECOLIPMC02822,RDBECOLIGNC00881,DRIVES
RDBECOLIPMC02822,RDBECOLIGNC00876,DRIVES
RDBECOLIPMC02822,RDBECOLIGNC01282,DRIVES
RDBECOLIPMC02823,RDBECOLIGNC00323,DRIVES
RDBECOLIPMC03973,RDBECOLIGNC00323,DRIVES
RDBECOLIPMC03973,RDBECOLIGNC00881,DRIVES
RDBECOLIPMC03973,RDBECOLIGNC00876,DRIVES
RDBECOLIPMC02824,RDBECOLIGNC00656,DRIVES
RDBECOLIPMC02824,RDBECOLIGNC04376,DRIVES
RDBECOLIPMC02824,RDBECOLIGNC04375,DRIVES
RDBECOLIPMC02824,RDBECOLIGNC00619,DRIVES
RDBECOLIPMC02825,RDBECOLIGNC00656,DRIVES
RDBECOLIPMC02825,RDBECOLIGNC04376,DRIVES
RDBECOLIPMC02825,RDBECOLIGNC04375,DRIVES
RDBECOLIPMC02825,RDBECOLIGNC00619,DRIVES
RDBECOLIPMC02826,RDBECOLIGNC00656,DRIVES
RDBECOLIPMC02826,RDBECOLIGNC04376,DRIVES
RDBECOLIPMC02826,RDBECOLIGNC04375,DRIVES
RDBECOLIPMC00161,RDBECOLIGNC00058,DRIVES
RDBECOLIPMC02828,RDBECOLIGNC02758,DRIVES
RDBECOLIPMC02828,RDBECOLIGNC02119,DRIVES
RDBECOLIPMC02828,RDBECOLIGNC02118,DRIVES
RDBECOLIPMC02828,RDBECOLIGNC01497,DRIVES
RDBECOLIPMC02830,RDBECOLIGNC02772,DRIVES
RDBECOLIPMC02830,RDBECOLIGNC01858,DRIVES
RDBECOLIPMC02831,RDBECOLIGNC02947,DRIVES
RDBECOLIPMC03361,RDBECOLIGNC02888,DRIVES
RDBECOLIPMC03361,RDBECOLIGNC00376,DRIVES
RDBECOLIPMC03553,RDBECOLIGNC02888,DRIVES
RDBECOLIPMC03553,RDBECOLIGNC00376,DRIVES
RDBECOLIPMC03710,RDBECOLIGNC00194,DRIVES
RDBECOLIPMC04042,RDBECOLIGNC00934,DRIVES
RDBECOLIPMC03676,RDBECOLIGNC01038,DRIVES
RDBECOLIPMC03676,RDBECOLIGNC01036,DRIVES
RDBECOLIPMC03676,RDBECOLIGNC01037,DRIVES
RDBECOLIPMC03676,RDBECOLIGNC01034,DRIVES
RDBECOLIPMC03676,RDBECOLIGNC01035,DRIVES
RDBECOLIPMC03677,RDBECOLIGNC01038,DRIVES
RDBECOLIPMC03677,RDBECOLIGNC01036,DRIVES
RDBECOLIPMC03677,RDBECOLIGNC01037,DRIVES
RDBECOLIPMC03677,RDBECOLIGNC01034,DRIVES
RDBECOLIPMC03677,RDBECOLIGNC01035,DRIVES
RDBECOLIPMC02502,RDBECOLIGNC01288,DRIVES
RDBECOLIPMC02502,RDBECOLIGNC01287,DRIVES
RDBECOLIPMC02502,RDBECOLIGNC00271,DRIVES
RDBECOLIPMC02502,RDBECOLIGNC01400,DRIVES
RDBECOLIPMC00650,RDBECOLIGNC01653,DRIVES
RDBECOLIPMC03494,RDBECOLIGNC02874,DRIVES
RDBECOLIPMC03494,RDBECOLIGNC01202,DRIVES
RDBECOLIPMC03494,RDBECOLIGNC00091,DRIVES
RDBECOLIPMC00594,RDBECOLIGNC01091,DRIVES
RDBECOLIPMC00595,RDBECOLIGNC01091,DRIVES
RDBECOLIPMC02833,RDBECOLIGNC02905,DRIVES
RDBECOLIPMC03668,RDBECOLIGNC00733,DRIVES
RDBECOLIPMC03668,RDBECOLIGNC00904,DRIVES
RDBECOLIPMC03668,RDBECOLIGNC01158,DRIVES
RDBECOLIPMC03668,RDBECOLIGNC01159,DRIVES
RDBECOLIPMC03668,RDBECOLIGNC00497,DRIVES
RDBECOLIPMC03668,RDBECOLIGNC00657,DRIVES
RDBECOLIPMC03668,RDBECOLIGNC01160,DRIVES
RDBECOLIPMC03668,RDBECOLIGNC02498,DRIVES
RDBECOLIPMC02834,RDBECOLIGNC02981,DRIVES
RDBECOLIPMC03718,RDBECOLIGNC01183,DRIVES
RDBECOLIPMC03718,RDBECOLIGNC00122,DRIVES
RDBECOLIPMC02835,RDBECOLIGNC01531,DRIVES
RDBECOLIPMC02835,RDBECOLIGNC01325,DRIVES
RDBECOLIPMC00639,RDBECOLIGNC04475,DRIVES
RDBECOLIPMC00721,RDBECOLIGNC04645,DRIVES
RDBECOLIPMC03561,RDBECOLIGNC00320,DRIVES
RDBECOLIPMC03559,RDBECOLIGNC00200,DRIVES
RDBECOLIPMC03964,RDBECOLIGNC01307,DRIVES
RDBECOLIPMC03729,RDBECOLIGNC01055,DRIVES
RDBECOLIPMC03609,RDBECOLIGNC01111,DRIVES
RDBECOLIPMC03609,RDBECOLIGNC00799,DRIVES
RDBECOLIPMC03617,RDBECOLIGNC00691,DRIVES
RDBECOLIPMC03956,RDBECOLIGNC00400,DRIVES
RDBECOLIPMC03630,RDBECOLIGNC00035,DRIVES
RDBECOLIPMC03610,RDBECOLIGNC00843,DRIVES
RDBECOLIPMC03611,RDBECOLIGNC00558,DRIVES
RDBECOLIPMC03656,RDBECOLIGNC00252,DRIVES
RDBECOLIPMC03656,RDBECOLIGNC00800,DRIVES
RDBECOLIPMC03654,RDBECOLIGNC00031,DRIVES
RDBECOLIPMC03574,RDBECOLIGNC00686,DRIVES
RDBECOLIPMC03569,RDBECOLIGNC00201,DRIVES
RDBECOLIPMC03925,RDBECOLIGNC00693,DRIVES
RDBECOLIPMC03583,RDBECOLIGNC00029,DRIVES
RDBECOLIPMC03596,RDBECOLIGNC00092,DRIVES
RDBECOLIPMC03950,RDBECOLIGNC00104,DRIVES
RDBECOLIPMC03994,RDBECOLIGNC04612,DRIVES
RDBECOLIPMC03708,RDBECOLIGNC00134,DRIVES
RDBECOLIPMC03817,RDBECOLIGNC01096,DRIVES
RDBECOLIPMC03681,RDBECOLIGNC00182,DRIVES
RDBECOLIPMC03953,RDBECOLIGNC01131,DRIVES
RDBECOLIPMC03587,RDBECOLIGNC00383,DRIVES
RDBECOLIPMC03960,RDBECOLIGNC01764,DRIVES
RDBECOLIPMC03644,RDBECOLIGNC00446,DRIVES
RDBECOLIPMC03618,RDBECOLIGNC00501,DRIVES
RDBECOLIPMC03576,RDBECOLIGNC00517,DRIVES
RDBECOLIPMC03613,RDBECOLIGNC00536,DRIVES
RDBECOLIPMC03715,RDBECOLIGNC00746,DRIVES
RDBECOLIPMC03702,RDBECOLIGNC00827,DRIVES
RDBECOLIPMC03719,RDBECOLIGNC00885,DRIVES
RDBECOLIPMC03719,RDBECOLIGNC00884,DRIVES
RDBECOLIPMC03719,RDBECOLIGNC00863,DRIVES
RDBECOLIPMC03719,RDBECOLIGNC00861,DRIVES
RDBECOLIPMC03719,RDBECOLIGNC00854,DRIVES
RDBECOLIPMC03719,RDBECOLIGNC00862,DRIVES
RDBECOLIPMC03631,RDBECOLIGNC00914,DRIVES
RDBECOLIPMC03732,RDBECOLIGNC01268,DRIVES
RDBECOLIPMC03732,RDBECOLIGNC00933,DRIVES
RDBECOLIPMC03647,RDBECOLIGNC01046,DRIVES
RDBECOLIPMC03955,RDBECOLIGNC00400,DRIVES
RDBECOLIPMC03954,RDBECOLIGNC00400,DRIVES
RDBECOLIPMC03924,RDBECOLIGNC00542,DRIVES
RDBECOLIPMC03923,RDBECOLIGNC00542,DRIVES
RDBECOLIPMC03674,RDBECOLIGNC00674,DRIVES
RDBECOLIPMC03575,RDBECOLIGNC00686,DRIVES
RDBECOLIPMC03655,RDBECOLIGNC00252,DRIVES
RDBECOLIPMC03655,RDBECOLIGNC00800,DRIVES
RDBECOLIPMC03628,RDBECOLIGNC01051,DRIVES
RDBECOLIPMC03570,RDBECOLIGNC00760,DRIVES
RDBECOLIPMC03722,RDBECOLIGNC00964,DRIVES
RDBECOLIPMC03723,RDBECOLIGNC00964,DRIVES
RDBECOLIPMC03660,RDBECOLIGNC00042,DRIVES
RDBECOLIPMC02836,RDBECOLIGNC02375,DRIVES
RDBECOLIPMC02836,RDBECOLIGNC04464,DRIVES
RDBECOLIPMC02836,RDBECOLIGNC04463,DRIVES
RDBECOLIPMC02836,RDBECOLIGNC04462,DRIVES
RDBECOLIPMC02837,RDBECOLIGNC04461,DRIVES
RDBECOLIPMC02838,RDBECOLIGNC04467,DRIVES
RDBECOLIPMC02838,RDBECOLIGNC04466,DRIVES
RDBECOLIPMC02838,RDBECOLIGNC02378,DRIVES
RDBECOLIPMC02838,RDBECOLIGNC02377,DRIVES
RDBECOLIPMC02838,RDBECOLIGNC02376,DRIVES
RDBECOLIPMC02838,RDBECOLIGNC04465,DRIVES
RDBECOLIPMC03833,RDBECOLIGNC03160,DRIVES
RDBECOLIPMC03834,RDBECOLIGNC03160,DRIVES
RDBECOLIPMC03805,RDBECOLIGNC03184,DRIVES
RDBECOLIPMC03805,RDBECOLIGNC01495,DRIVES
RDBECOLIPMC03659,RDBECOLIGNC00948,DRIVES
RDBECOLIPMC03614,RDBECOLIGNC00433,DRIVES
RDBECOLIPMC03614,RDBECOLIGNC01245,DRIVES
RDBECOLIPMC03614,RDBECOLIGNC00701,DRIVES
RDBECOLIPMC03614,RDBECOLIGNC00700,DRIVES
RDBECOLIPMC03914,RDBECOLIGNC02221,DRIVES
RDBECOLIPMC03914,RDBECOLIGNC03379,DRIVES
RDBECOLIPMC03914,RDBECOLIGNC03380,DRIVES
RDBECOLIPMC03914,RDBECOLIGNC03381,DRIVES
RDBECOLIPMC03914,RDBECOLIGNC03382,DRIVES
RDBECOLIPMC03731,RDBECOLIGNC01727,DRIVES
RDBECOLIPMC03731,RDBECOLIGNC00939,DRIVES
RDBECOLIPMC03627,RDBECOLIGNC01029,DRIVES
RDBECOLIPMC03566,RDBECOLIGNC00022,DRIVES
RDBECOLIPMC03566,RDBECOLIGNC00021,DRIVES
RDBECOLIPMC03696,RDBECOLIGNC00096,DRIVES
RDBECOLIPMC03696,RDBECOLIGNC00097,DRIVES
RDBECOLIPMC03696,RDBECOLIGNC00100,DRIVES
RDBECOLIPMC03696,RDBECOLIGNC00094,DRIVES
RDBECOLIPMC03696,RDBECOLIGNC00101,DRIVES
RDBECOLIPMC03696,RDBECOLIGNC00099,DRIVES
RDBECOLIPMC03696,RDBECOLIGNC00098,DRIVES
RDBECOLIPMC03696,RDBECOLIGNC00095,DRIVES
RDBECOLIPMC03695,RDBECOLIGNC00096,DRIVES
RDBECOLIPMC03695,RDBECOLIGNC00097,DRIVES
RDBECOLIPMC03695,RDBECOLIGNC00100,DRIVES
RDBECOLIPMC03695,RDBECOLIGNC00094,DRIVES
RDBECOLIPMC03695,RDBECOLIGNC00101,DRIVES
RDBECOLIPMC03695,RDBECOLIGNC00099,DRIVES
RDBECOLIPMC03695,RDBECOLIGNC00098,DRIVES
RDBECOLIPMC03695,RDBECOLIGNC00095,DRIVES
RDBECOLIPMC03730,RDBECOLIGNC00216,DRIVES
RDBECOLIPMC03730,RDBECOLIGNC00214,DRIVES
RDBECOLIPMC03571,RDBECOLIGNC00237,DRIVES
RDBECOLIPMC03572,RDBECOLIGNC00237,DRIVES
RDBECOLIPMC03592,RDBECOLIGNC00382,DRIVES
RDBECOLIPMC03592,RDBECOLIGNC00381,DRIVES
RDBECOLIPMC03592,RDBECOLIGNC00379,DRIVES
RDBECOLIPMC03632,RDBECOLIGNC00444,DRIVES
RDBECOLIPMC03632,RDBECOLIGNC00441,DRIVES
RDBECOLIPMC03632,RDBECOLIGNC00437,DRIVES
RDBECOLIPMC03632,RDBECOLIGNC00443,DRIVES
RDBECOLIPMC03632,RDBECOLIGNC00438,DRIVES
RDBECOLIPMC03701,RDBECOLIGNC00486,DRIVES
RDBECOLIPMC03586,RDBECOLIGNC00626,DRIVES
RDBECOLIPMC03649,RDBECOLIGNC00698,DRIVES
RDBECOLIPMC03649,RDBECOLIGNC01244,DRIVES
RDBECOLIPMC03666,RDBECOLIGNC00733,DRIVES
RDBECOLIPMC03615,RDBECOLIGNC00871,DRIVES
RDBECOLIPMC03667,RDBECOLIGNC00733,DRIVES
RDBECOLIPMC03667,RDBECOLIGNC00904,DRIVES
RDBECOLIPMC03625,RDBECOLIGNC04747,DRIVES
RDBECOLIPMC03625,RDBECOLIGNC04746,DRIVES
RDBECOLIPMC03573,RDBECOLIGNC00850,DRIVES
RDBECOLIPMC03629,RDBECOLIGNC01051,DRIVES
RDBECOLIPMC03629,RDBECOLIGNC01123,DRIVES
RDBECOLIPMC03728,RDBECOLIGNC01055,DRIVES
RDBECOLIPMC03590,RDBECOLIGNC00920,DRIVES
RDBECOLIPMC03590,RDBECOLIGNC00919,DRIVES
RDBECOLIPMC03590,RDBECOLIGNC00922,DRIVES
RDBECOLIPMC02840,RDBECOLIGNC00163,DRIVES
RDBECOLIPMC02841,RDBECOLIGNC00163,DRIVES
RDBECOLIPMC02842,RDBECOLIGNC00163,DRIVES
RDBECOLIPMC03563,RDBECOLIGNC00491,DRIVES
RDBECOLIPMC03563,RDBECOLIGNC00492,DRIVES
RDBECOLIPMC03562,RDBECOLIGNC00491,DRIVES
RDBECOLIPMC03562,RDBECOLIGNC00492,DRIVES
RDBECOLIPMC03564,RDBECOLIGNC00491,DRIVES
RDBECOLIPMC03564,RDBECOLIGNC00492,DRIVES
RDBECOLIPMC03560,RDBECOLIGNC00131,DRIVES
RDBECOLIPMC03675,RDBECOLIGNC00674,DRIVES
RDBECOLIPMC03675,RDBECOLIGNC00301,DRIVES
RDBECOLIPMC03675,RDBECOLIGNC02237,DRIVES
RDBECOLIPMC03716,RDBECOLIGNC01258,DRIVES
RDBECOLIPMC02844,RDBECOLIGNC02001,DRIVES
RDBECOLIPMC02844,RDBECOLIGNC01728,DRIVES
RDBECOLIPMC03705,RDBECOLIGNC00835,DRIVES
RDBECOLIPMC03646,RDBECOLIGNC00521,DRIVES
RDBECOLIPMC03646,RDBECOLIGNC00522,DRIVES
RDBECOLIPMC02845,RDBECOLIGNC03712,DRIVES
RDBECOLIPMC02846,RDBECOLIGNC02086,DRIVES
RDBECOLIPMC02881,RDBECOLIGNC00183,DRIVES
RDBECOLIPMC00451,RDBECOLIGNC00362,DRIVES
RDBECOLIPMC03721,RDBECOLIGNC00885,DRIVES
RDBECOLIPMC03721,RDBECOLIGNC00884,DRIVES
RDBECOLIPMC03858,RDBECOLIGNC00962,DRIVES
RDBECOLIPMC03706,RDBECOLIGNC01052,DRIVES
RDBECOLIPMC03591,RDBECOLIGNC01050,DRIVES
RDBECOLIPMC03725,RDBECOLIGNC01192,DRIVES
RDBECOLIPMC02849,RDBECOLIGNC02043,DRIVES
RDBECOLIPMC02850,RDBECOLIGNC01463,DRIVES
RDBECOLIPMC02850,RDBECOLIGNC03664,DRIVES
RDBECOLIPMC02851,RDBECOLIGNC02741,DRIVES
RDBECOLIPMC02851,RDBECOLIGNC01386,DRIVES
RDBECOLIPMC02851,RDBECOLIGNC01389,DRIVES
RDBECOLIPMC02851,RDBECOLIGNC01388,DRIVES
RDBECOLIPMC02851,RDBECOLIGNC01321,DRIVES
RDBECOLIPMC02851,RDBECOLIGNC01320,DRIVES
RDBECOLIPMC02851,RDBECOLIGNC01319,DRIVES
RDBECOLIPMC02851,RDBECOLIGNC01318,DRIVES
RDBECOLIPMC02851,RDBECOLIGNC01310,DRIVES
RDBECOLIPMC02851,RDBECOLIGNC01309,DRIVES
RDBECOLIPMC02851,RDBECOLIGNC01311,DRIVES
RDBECOLIPMC02852,RDBECOLIGNC01386,DRIVES
RDBECOLIPMC02852,RDBECOLIGNC01389,DRIVES
RDBECOLIPMC02852,RDBECOLIGNC01388,DRIVES
RDBECOLIPMC02852,RDBECOLIGNC01321,DRIVES
RDBECOLIPMC02852,RDBECOLIGNC01320,DRIVES
RDBECOLIPMC02852,RDBECOLIGNC01319,DRIVES
RDBECOLIPMC02852,RDBECOLIGNC01318,DRIVES
RDBECOLIPMC02852,RDBECOLIGNC01310,DRIVES
RDBECOLIPMC02852,RDBECOLIGNC01309,DRIVES
